timestamp,open,high,low,close,volume
2025-02-14 22:04:00,97537.23,97537.23,97483.99,97516.33,8.86395
2025-02-14 22:05:00,97516.32,97537.43,97468.01,97517.0,12.92269
2025-02-14 22:06:00,97517.01,97517.01,97477.62,97496.13,7.40828
2025-02-14 22:07:00,97495.79,97495.8,97424.67,97473.17,4.49591
2025-02-14 22:08:00,97473.17,97489.39,97473.16,97480.09,2.48975
2025-02-14 22:09:00,97480.09,97488.88,97480.08,97488.88,0.76927
2025-02-14 22:10:00,97488.87,97507.71,97465.06,97507.71,8.04986
2025-02-14 22:11:00,97507.7,97529.43,97492.56,97529.43,9.02464
2025-02-14 22:12:00,97529.42,97529.43,97480.03,97480.03,10.66835
2025-02-14 22:13:00,97480.03,97489.78,97384.61,97384.62,11.67145
2025-02-14 22:14:00,97384.61,97454.98,97384.61,97389.41,5.13551
2025-02-14 22:15:00,97389.4,97389.41,97330.71,97348.6,9.64508
2025-02-14 22:16:00,97348.6,97404.95,97348.59,97404.94,5.77081
2025-02-14 22:17:00,97404.95,97447.77,97386.53,97386.54,3.96329
2025-02-14 22:18:00,97386.53,97443.96,97350.0,97350.0,11.8302
2025-02-14 22:19:00,97350.01,97357.01,97350.0,97350.85,1.10297
2025-02-14 22:20:00,97350.84,97350.85,97308.0,97308.0,4.58693
2025-02-14 22:21:00,97308.01,97352.77,97308.0,97352.76,7.60202
2025-02-14 22:22:00,97352.77,97374.48,97352.77,97374.47,1.63462
2025-02-14 22:23:00,97374.48,97416.68,97374.47,97416.68,3.61133
2025-02-14 22:24:00,97416.67,97444.0,97416.67,97427.54,6.79692
2025-02-14 22:25:00,97427.54,97427.55,97360.01,97368.18,5.47483
2025-02-14 22:26:00,97368.18,97374.8,97368.17,97374.8,1.59598
2025-02-14 22:27:00,97374.79,97416.33,97374.79,97416.33,2.2377
2025-02-14 22:28:00,97416.32,97416.35,97416.32,97416.34,0.71164
2025-02-14 22:29:00,97416.34,97448.0,97416.34,97448.0,3.4084
2025-02-14 22:30:00,97447.99,97448.0,97399.23,97399.24,4.32881
2025-02-14 22:31:00,97399.23,97399.24,97288.88,97288.88,4.43457
2025-02-14 22:32:00,97288.88,97288.88,97236.87,97260.2,15.31851
2025-02-14 22:33:00,97260.21,97260.21,97231.61,97231.61,2.70329
2025-02-14 22:34:00,97231.61,97236.51,97115.94,97236.51,18.27094
2025-02-14 22:35:00,97236.5,97236.51,97143.57,97143.57,6.22306
2025-02-14 22:36:00,97143.57,97143.57,97068.49,97092.78,10.29706
2025-02-14 22:37:00,97092.78,97116.03,97055.55,97116.03,6.8979
2025-02-14 22:38:00,97116.02,97219.53,97116.02,97205.14,8.38233
2025-02-14 22:39:00,97205.13,97255.29,97178.98,97255.15,8.55176
2025-02-14 22:40:00,97255.16,97277.78,97224.23,97224.23,3.6682
2025-02-14 22:41:00,97224.24,97312.0,97224.23,97312.0,14.77765
2025-02-14 22:42:00,97312.0,97323.38,97312.0,97323.37,4.10521
2025-02-14 22:43:00,97323.37,97335.95,97323.37,97335.68,5.20751
2025-02-14 22:44:00,97335.68,97350.86,97274.35,97274.35,5.0208
2025-02-14 22:45:00,97274.35,97274.36,97166.67,97166.67,1.77647
2025-02-14 22:46:00,97166.66,97187.07,97151.1,97152.12,11.56767
2025-02-14 22:47:00,97152.13,97152.13,97072.71,97072.71,3.68941
2025-02-14 22:48:00,97072.71,97161.63,97072.71,97151.91,5.93413
2025-02-14 22:49:00,97151.91,97151.91,97126.51,97126.51,4.7867
2025-02-14 22:50:00,97126.51,97126.52,97098.94,97100.57,8.95319
2025-02-14 22:51:00,97100.57,97100.58,97009.76,97009.77,8.16474
2025-02-14 22:52:00,97009.77,97120.0,97009.76,97119.99,4.96823
2025-02-14 22:53:00,97120.0,97120.0,97098.82,97098.82,3.59127
2025-02-14 22:54:00,97098.82,97098.83,96994.11,96994.11,10.54165
2025-02-14 22:55:00,96994.12,96994.12,96922.23,96977.42,8.57534
2025-02-14 22:56:00,96977.43,97055.56,96977.43,97055.55,8.80989
2025-02-14 22:57:00,97055.55,97125.81,97024.47,97024.48,10.78425
2025-02-14 22:58:00,97024.65,97111.97,97019.82,97077.82,15.15822
2025-02-14 22:59:00,97077.83,97135.33,97028.46,97134.59,11.33701
2025-02-14 23:00:00,97134.6,97181.58,97121.33,97125.2,12.31202
2025-02-14 23:01:00,97125.2,97135.91,97044.44,97055.04,11.48564
2025-02-14 23:02:00,97055.04,97105.73,97019.82,97033.83,9.74746
2025-02-14 23:03:00,97033.83,97066.59,97032.8,97032.81,3.8509
2025-02-14 23:04:00,97032.81,97100.0,96995.41,97099.98,15.23012
2025-02-14 23:05:00,97099.98,97107.49,97082.08,97093.42,3.88531
2025-02-14 23:06:00,97093.41,97155.53,97078.72,97111.97,5.37512
2025-02-14 23:07:00,97112.31,97159.32,97112.31,97152.9,4.53913
2025-02-14 23:08:00,97152.9,97152.91,97138.93,97138.93,0.98175
2025-02-14 23:09:00,97138.94,97160.89,97138.93,97160.88,2.36263
2025-02-14 23:10:00,97160.89,97160.89,97140.52,97157.13,4.26656
2025-02-14 23:11:00,97157.13,97198.83,97157.13,97198.83,4.62209
2025-02-14 23:12:00,97198.83,97213.72,97184.5,97213.71,2.36198
2025-02-14 23:13:00,97213.71,97243.05,97208.4,97220.29,3.71574
2025-02-14 23:14:00,97220.29,97220.29,97212.49,97220.25,4.39818
2025-02-14 23:15:00,97220.25,97249.23,97220.25,97242.97,3.53272
2025-02-14 23:16:00,97242.98,97263.86,97242.97,97263.85,2.84339
2025-02-14 23:17:00,97263.85,97263.86,97229.38,97229.39,4.5565
2025-02-14 23:18:00,97229.39,97264.25,97229.39,97264.25,2.15785
2025-02-14 23:19:00,97264.24,97272.13,97264.24,97272.12,1.15567
2025-02-14 23:20:00,97272.13,97272.13,97264.24,97264.9,2.39923
2025-02-14 23:21:00,97264.89,97273.62,97234.69,97273.62,4.13206
2025-02-14 23:22:00,97273.62,97317.26,97273.61,97317.25,3.90818
2025-02-14 23:23:00,97317.25,97341.29,97317.25,97341.28,1.85084
2025-02-14 23:24:00,97341.28,97341.28,97275.5,97275.5,4.40935
2025-02-14 23:25:00,97275.5,97341.04,97275.5,97332.76,15.92731
2025-02-14 23:26:00,97332.75,97394.48,97332.75,97367.3,4.46514
2025-02-14 23:27:00,97366.87,97366.87,97332.75,97332.75,3.37194
2025-02-14 23:28:00,97332.76,97349.24,97328.06,97329.71,3.29076
2025-02-14 23:29:00,97329.7,97329.71,97321.0,97321.0,1.05238
2025-02-14 23:30:00,97321.0,97331.93,97320.75,97322.6,2.21674
2025-02-14 23:31:00,97322.61,97347.26,97287.34,97339.14,4.66452
2025-02-14 23:32:00,97339.14,97433.62,97339.14,97433.61,8.52157
2025-02-14 23:33:00,97433.61,97471.27,97418.78,97471.27,5.74052
2025-02-14 23:34:00,97471.27,97471.27,97446.26,97446.27,6.33865
2025-02-14 23:35:00,97446.26,97446.26,97418.78,97444.01,1.60242
2025-02-14 23:36:00,97444.0,97444.01,97436.5,97443.99,5.16576
2025-02-14 23:37:00,97444.0,97444.0,97396.22,97416.49,5.09935
2025-02-14 23:38:00,97416.48,97438.78,97406.79,97438.78,2.11145
2025-02-14 23:39:00,97438.77,97438.78,97375.81,97401.03,5.09095
2025-02-14 23:40:00,97401.04,97401.04,97372.43,97372.43,1.42708
2025-02-14 23:41:00,97372.42,97400.46,97360.99,97400.46,3.71605
2025-02-14 23:42:00,97400.45,97424.23,97380.52,97411.34,11.27334
2025-02-14 23:43:00,97411.35,97426.19,97411.34,97426.18,1.66019
2025-02-14 23:44:00,97426.18,97426.19,97414.63,97419.8,1.17282
2025-02-14 23:45:00,97419.81,97464.49,97419.81,97446.68,4.20008
2025-02-14 23:46:00,97446.69,97499.56,97446.68,97499.55,1.89272
2025-02-14 23:47:00,97499.55,97499.56,97438.96,97480.3,3.07637
2025-02-14 23:48:00,97480.3,97480.31,97438.54,97444.35,6.68624
2025-02-14 23:49:00,97444.35,97444.35,97399.62,97437.78,2.94458
2025-02-14 23:50:00,97437.79,97437.79,97396.58,97424.55,3.05122
2025-02-14 23:51:00,97424.55,97424.56,97424.55,97424.56,0.93524
2025-02-14 23:52:00,97424.55,97468.67,97424.55,97468.67,1.9134
2025-02-14 23:53:00,97469.18,97469.18,97469.17,97469.18,0.51953
2025-02-14 23:54:00,97469.18,97483.36,97469.17,97483.36,1.55927
2025-02-14 23:55:00,97483.35,97483.36,97445.61,97469.58,4.92687
2025-02-14 23:56:00,97469.58,97498.97,97469.58,97498.97,2.98293
2025-02-14 23:57:00,97498.96,97514.79,97498.96,97514.79,2.14285
2025-02-14 23:58:00,97514.79,97519.99,97510.22,97510.22,3.75689
2025-02-14 23:59:00,97510.22,97510.23,97500.47,97500.48,2.55002
2025-02-15 00:00:00,97500.47,97500.48,97449.2,97475.7,8.36734
2025-02-15 00:01:00,97475.69,97475.69,97422.0,97422.0,3.33338
2025-02-15 00:02:00,97422.0,97422.01,97385.01,97385.01,21.78413
2025-02-15 00:03:00,97385.02,97413.18,97369.37,97406.35,17.7243
2025-02-15 00:04:00,97406.35,97441.96,97406.35,97441.95,4.04744
2025-02-15 00:05:00,97441.95,97441.96,97387.69,97387.7,2.21443
2025-02-15 00:06:00,97387.69,97405.01,97379.8,97405.01,3.75397
2025-02-15 00:07:00,97405.02,97444.09,97377.5,97444.08,7.45412
2025-02-15 00:08:00,97444.08,97444.09,97386.16,97386.17,4.21444
2025-02-15 00:09:00,97386.16,97418.91,97356.42,97407.84,8.77505
2025-02-15 00:10:00,97407.85,97424.45,97358.49,97409.89,5.46833
2025-02-15 00:11:00,97409.88,97448.05,97382.29,97448.05,11.82893
2025-02-15 00:12:00,97448.05,97469.99,97411.33,97436.28,19.59637
2025-02-15 00:13:00,97436.27,97459.06,97405.12,97434.27,11.66191
2025-02-15 00:14:00,97434.26,97455.2,97421.51,97453.65,8.05164
2025-02-15 00:15:00,97453.64,97463.22,97385.0,97449.89,10.8063
2025-02-15 00:16:00,97449.9,97507.22,97449.9,97474.27,18.62393
2025-02-15 00:17:00,97474.27,97516.2,97458.51,97505.23,5.7811
2025-02-15 00:18:00,97505.22,97509.42,97451.96,97458.42,15.3155
2025-02-15 00:19:00,97458.41,97458.42,97423.68,97423.68,1.08729
2025-02-15 00:20:00,97423.68,97449.98,97388.88,97416.55,8.41482
2025-02-15 00:21:00,97416.55,97440.61,97388.88,97405.85,15.71598
2025-02-15 00:22:00,97405.86,97429.45,97365.9,97372.41,12.93918
2025-02-15 00:23:00,97372.4,97429.45,97364.69,97388.01,10.90041
2025-02-15 00:24:00,97388.01,97419.99,97388.0,97419.99,9.58547
2025-02-15 00:25:00,97419.98,97445.41,97350.23,97350.23,26.92682
2025-02-15 00:26:00,97350.23,97410.92,97346.69,97385.77,13.80153
2025-02-15 00:27:00,97385.76,97389.13,97330.94,97361.04,5.84387
2025-02-15 00:28:00,97361.04,97400.0,97330.94,97399.99,20.64699
2025-02-15 00:29:00,97399.99,97400.0,97323.75,97352.36,12.10929
2025-02-15 00:30:00,97352.35,97352.36,97260.0,97281.82,20.96907
2025-02-15 00:31:00,97281.82,97302.86,97229.05,97297.95,18.42446
2025-02-15 00:32:00,97297.96,97312.9,97223.58,97272.32,21.11539
2025-02-15 00:33:00,97272.32,97276.51,97247.5,97256.93,7.86772
2025-02-15 00:34:00,97256.93,97286.2,97246.12,97276.15,16.88898
2025-02-15 00:35:00,97276.15,97291.95,97276.15,97283.26,1.59448
2025-02-15 00:36:00,97283.27,97289.25,97279.0,97279.0,8.77305
2025-02-15 00:37:00,97279.0,97300.09,97255.18,97300.09,6.78487
2025-02-15 00:38:00,97300.08,97385.23,97300.08,97370.39,5.64242
2025-02-15 00:39:00,97370.39,97406.8,97370.39,97404.44,5.5552
2025-02-15 00:40:00,97404.43,97404.44,97370.39,97370.39,3.36964
2025-02-15 00:41:00,97370.4,97370.4,97370.39,97370.39,2.5203
2025-02-15 00:42:00,97370.4,97411.12,97370.39,97411.11,2.36858
2025-02-15 00:43:00,97411.11,97411.12,97359.93,97368.63,1.53992
2025-02-15 00:44:00,97368.63,97404.77,97368.63,97404.76,1.59969
2025-02-15 00:45:00,97404.77,97420.57,97404.76,97406.57,2.82209
2025-02-15 00:46:00,97406.57,97419.18,97406.57,97419.17,1.67727
2025-02-15 00:47:00,97419.17,97433.97,97419.17,97433.96,4.57922
2025-02-15 00:48:00,97433.97,97433.97,97401.43,97401.44,3.26991
2025-02-15 00:49:00,97401.43,97413.62,97401.43,97413.62,2.16522
2025-02-15 00:50:00,97413.61,97433.97,97401.36,97433.96,2.2295
2025-02-15 00:51:00,97433.96,97450.0,97433.96,97450.0,1.13577
2025-02-15 00:52:00,97449.99,97456.48,97449.99,97456.48,1.61172
2025-02-15 00:53:00,97456.48,97461.53,97421.15,97421.15,5.49304
2025-02-15 00:54:00,97421.16,97422.84,97408.0,97420.62,5.28108
2025-02-15 00:55:00,97420.61,97463.71,97420.61,97463.71,1.8271
2025-02-15 00:56:00,97463.72,97472.86,97463.71,97472.86,1.47444
2025-02-15 00:57:00,97472.85,97475.09,97444.29,97475.09,2.44381
2025-02-15 00:58:00,97475.08,97475.09,97447.76,97447.77,1.32933
2025-02-15 00:59:00,97447.76,97470.88,97447.76,97470.88,0.88879
2025-02-15 01:00:00,97470.87,97493.75,97436.93,97493.75,10.06516
2025-02-15 01:01:00,97493.74,97509.44,97491.64,97509.44,11.98377
2025-02-15 01:02:00,97509.44,97558.74,97509.43,97551.04,7.05126
2025-02-15 01:03:00,97551.05,97561.0,97538.89,97561.0,1.97517
2025-02-15 01:04:00,97561.0,97592.39,97554.82,97569.39,16.80781
2025-02-15 01:05:00,97569.39,97594.89,97569.39,97582.53,9.27282
2025-02-15 01:06:00,97582.53,97653.61,97582.52,97653.6,21.10172
2025-02-15 01:07:00,97653.6,97655.56,97624.0,97624.01,3.70933
2025-02-15 01:08:00,97624.01,97640.37,97616.48,97640.36,2.50888
2025-02-15 01:09:00,97640.37,97660.38,97640.36,97660.38,2.62496
2025-02-15 01:10:00,97660.37,97688.92,97650.22,97688.92,9.66942
2025-02-15 01:11:00,97688.92,97692.3,97652.76,97652.76,4.79766
2025-02-15 01:12:00,97652.77,97652.77,97622.67,97624.04,9.48936
2025-02-15 01:13:00,97624.05,97632.48,97624.04,97632.47,1.47193
2025-02-15 01:14:00,97632.48,97632.48,97610.12,97610.12,2.95416
2025-02-15 01:15:00,97610.12,97646.08,97610.12,97646.08,6.35863
2025-02-15 01:16:00,97646.08,97646.08,97605.26,97614.82,5.48594
2025-02-15 01:17:00,97614.82,97614.82,97588.0,97588.01,12.6122
2025-02-15 01:18:00,97588.01,97588.01,97574.6,97583.73,2.38959
2025-02-15 01:19:00,97583.73,97586.59,97570.05,97582.24,3.84604
2025-02-15 01:20:00,97582.24,97620.54,97582.23,97620.53,1.56815
2025-02-15 01:21:00,97620.54,97677.51,97620.53,97677.51,4.30471
2025-02-15 01:22:00,97677.5,97722.23,97677.5,97720.63,5.60598
2025-02-15 01:23:00,97720.63,97730.77,97712.15,97730.76,8.3341
2025-02-15 01:24:00,97730.76,97739.06,97708.31,97720.0,14.68871
2025-02-15 01:25:00,97719.99,97720.0,97673.2,97687.63,7.07504
2025-02-15 01:26:00,97687.63,97687.64,97687.63,97687.63,0.32463
2025-02-15 01:27:00,97687.63,97687.64,97662.65,97687.64,2.41457
2025-02-15 01:28:00,97687.64,97687.64,97679.84,97679.85,1.58067
2025-02-15 01:29:00,97679.85,97679.85,97679.84,97679.84,0.89609
2025-02-15 01:30:00,97679.85,97687.63,97656.31,97656.32,4.42055
2025-02-15 01:31:00,97656.32,97656.32,97629.45,97644.0,1.49231
2025-02-15 01:32:00,97643.99,97644.0,97626.8,97631.17,3.4743
2025-02-15 01:33:00,97631.18,97631.18,97622.65,97629.69,1.57506
2025-02-15 01:34:00,97629.7,97633.99,97623.01,97629.39,1.20653
2025-02-15 01:35:00,97629.38,97640.09,97624.07,97633.84,2.03235
2025-02-15 01:36:00,97633.84,97674.25,97633.83,97663.67,5.45314
2025-02-15 01:37:00,97663.67,97705.4,97663.66,97705.4,2.07943
2025-02-15 01:38:00,97705.39,97705.4,97632.6,97632.61,10.18689
2025-02-15 01:39:00,97632.61,97632.61,97587.4,97587.41,3.17901
2025-02-15 01:40:00,97587.41,97621.84,97587.4,97620.97,11.35571
2025-02-15 01:41:00,97620.97,97637.06,97620.97,97637.06,1.40461
2025-02-15 01:42:00,97637.06,97674.34,97637.06,97674.34,1.08438
2025-02-15 01:43:00,97674.33,97674.33,97623.48,97623.48,7.18705
2025-02-15 01:44:00,97623.48,97623.48,97609.44,97622.79,4.75002
2025-02-15 01:45:00,97622.8,97657.71,97609.49,97657.71,12.04853
2025-02-15 01:46:00,97657.71,97734.0,97657.71,97687.07,9.65186
2025-02-15 01:47:00,97687.07,97706.38,97658.37,97706.38,14.9431
2025-02-15 01:48:00,97706.38,97730.1,97705.84,97712.18,10.02367
2025-02-15 01:49:00,97712.18,97733.82,97709.12,97715.82,5.5136
2025-02-15 01:50:00,97715.81,97740.28,97715.81,97739.04,5.90566
2025-02-15 01:51:00,97739.04,97767.67,97739.04,97767.66,2.13589
2025-02-15 01:52:00,97767.66,97773.59,97767.66,97773.58,1.20451
2025-02-15 01:53:00,97773.59,97806.89,97773.58,97785.51,13.79697
2025-02-15 01:54:00,97786.26,97833.42,97786.26,97833.41,6.0087
2025-02-15 01:55:00,97833.42,97833.42,97772.23,97772.23,2.86766
2025-02-15 01:56:00,97772.24,97801.96,97772.23,97801.95,5.56517
2025-02-15 01:57:00,97801.95,97801.96,97778.13,97800.32,5.23505
2025-02-15 01:58:00,97800.33,97811.0,97800.32,97807.09,2.6656
2025-02-15 01:59:00,97807.09,97807.09,97804.23,97804.24,0.58669
2025-02-15 02:00:00,97804.24,97804.24,97773.6,97787.4,4.64264
2025-02-15 02:01:00,97787.4,97807.84,97787.4,97807.83,1.80362
2025-02-15 02:02:00,97807.84,97807.84,97807.73,97807.73,2.66042
2025-02-15 02:03:00,97807.74,97846.94,97807.73,97846.94,5.92877
2025-02-15 02:04:00,97846.94,97850.48,97826.31,97826.31,3.76765
2025-02-15 02:05:00,97826.32,97839.76,97822.68,97839.75,2.18001
2025-02-15 02:06:00,97839.75,97850.0,97812.16,97813.35,27.89135
2025-02-15 02:07:00,97813.35,97839.68,97808.0,97839.67,5.32994
2025-02-15 02:08:00,97839.68,97855.45,97839.67,97855.44,3.28533
2025-02-15 02:09:00,97855.45,97868.51,97855.45,97868.51,3.04884
2025-02-15 02:10:00,97868.5,97879.03,97868.5,97872.56,3.93485
2025-02-15 02:11:00,97872.56,97880.0,97868.58,97879.99,4.36508
2025-02-15 02:12:00,97880.0,97880.0,97870.0,97879.15,5.9845
2025-02-15 02:13:00,97879.16,97918.53,97879.15,97910.27,13.0422
2025-02-15 02:14:00,97910.28,97910.28,97895.98,97895.99,8.6797
2025-02-15 02:15:00,97895.99,97895.99,97855.12,97855.12,3.99166
2025-02-15 02:16:00,97855.12,97871.0,97855.12,97861.2,7.27276
2025-02-15 02:17:00,97861.2,97867.84,97861.2,97867.83,1.83897
2025-02-15 02:18:00,97867.84,97873.6,97814.61,97814.61,3.22832
2025-02-15 02:19:00,97814.61,97814.62,97777.77,97777.78,6.73319
2025-02-15 02:20:00,97777.78,97798.93,97776.64,97798.93,8.73271
2025-02-15 02:21:00,97798.92,97821.35,97787.49,97787.49,6.98895
2025-02-15 02:22:00,97787.49,97787.49,97778.46,97778.46,1.31959
2025-02-15 02:23:00,97778.47,97778.47,97738.78,97738.78,4.03185
2025-02-15 02:24:00,97738.78,97738.79,97714.98,97714.98,3.43533
2025-02-15 02:25:00,97714.99,97737.47,97714.98,97732.02,6.08294
2025-02-15 02:26:00,97732.02,97738.79,97715.93,97738.79,5.60913
2025-02-15 02:27:00,97738.79,97738.79,97718.1,97718.11,4.94335
2025-02-15 02:28:00,97718.11,97718.11,97703.21,97703.21,5.34105
2025-02-15 02:29:00,97703.21,97703.22,97682.98,97682.98,2.16529
2025-02-15 02:30:00,97682.99,97703.1,97682.4,97691.73,5.42468
2025-02-15 02:31:00,97691.73,97703.31,97691.72,97703.3,1.56548
2025-02-15 02:32:00,97703.3,97703.31,97703.3,97703.31,1.3054
2025-02-15 02:33:00,97703.31,97717.96,97703.3,97710.01,18.24031
2025-02-15 02:34:00,97710.01,97710.01,97682.79,97682.79,6.20431
2025-02-15 02:35:00,97682.8,97682.8,97682.79,97682.8,0.69174
2025-02-15 02:36:00,97682.8,97682.8,97650.0,97668.94,21.53647
2025-02-15 02:37:00,97668.94,97668.94,97630.46,97643.32,18.41421
2025-02-15 02:38:00,97643.32,97643.32,97643.31,97643.32,6.75927
2025-02-15 02:39:00,97643.32,97643.32,97640.23,97640.23,5.84022
2025-02-15 02:40:00,97640.23,97640.24,97640.23,97640.24,2.77265
2025-02-15 02:41:00,97640.24,97640.24,97625.3,97625.3,1.71543
2025-02-15 02:42:00,97625.31,97636.25,97625.3,97636.24,2.15573
2025-02-15 02:43:00,97636.24,97666.59,97636.24,97666.59,11.54012
2025-02-15 02:44:00,97666.58,97699.99,97666.58,97699.99,7.51592
2025-02-15 02:45:00,97699.98,97749.99,97699.98,97749.99,8.61088
2025-02-15 02:46:00,97749.99,97799.99,97749.99,97774.27,7.78008
2025-02-15 02:47:00,97774.28,97786.33,97764.31,97769.98,4.42178
2025-02-15 02:48:00,97769.99,97790.0,97769.98,97790.0,4.56834
2025-02-15 02:49:00,97790.0,97790.0,97789.99,97789.99,0.55774
2025-02-15 02:50:00,97789.99,97800.0,97782.0,97782.01,5.88999
2025-02-15 02:51:00,97782.0,97800.0,97782.0,97799.99,6.19053
2025-02-15 02:52:00,97800.0,97808.06,97786.81,97786.81,3.2785
2025-02-15 02:53:00,97786.81,97835.17,97783.42,97823.54,3.87716
2025-02-15 02:54:00,97822.88,97822.89,97793.65,97793.65,0.80426
