timestamp,open,high,low,close,volume
1739576940000,97444.35,97444.35,97399.62,97437.78,2.94458
1739577000000,97437.79,97437.79,97396.58,97424.55,3.05122
1739577060000,97424.55,97424.56,97424.55,97424.56,0.93524
1739577120000,97424.55,97468.67,97424.55,97468.67,1.9134
1739577180000,97469.18,97469.18,97469.17,97469.18,0.51953
1739577240000,97469.18,97483.36,97469.17,97483.36,1.55927
1739577300000,97483.35,97483.36,97445.61,97469.58,4.92687
1739577360000,97469.58,97498.97,97469.58,97498.97,2.98293
1739577420000,97498.96,97514.79,97498.96,97514.79,2.14285
1739577480000,97514.79,97519.99,97510.22,97510.22,3.75689
1739577540000,97510.22,97510.23,97500.47,97500.48,2.55002
1739577600000,97500.47,97500.48,97449.2,97475.7,8.36734
1739577660000,97475.69,97475.69,97422.0,97422.0,3.33338
1739577720000,97422.0,97422.01,97385.01,97385.01,21.78413
1739577780000,97385.02,97413.18,97369.37,97406.35,17.7243
1739577840000,97406.35,97441.96,97406.35,97441.95,4.04744
1739577900000,97441.95,97441.96,97387.69,97387.7,2.21443
1739577960000,97387.69,97405.01,97379.8,97405.01,3.75397
1739578020000,97405.02,97444.09,97377.5,97444.08,7.45412
1739578080000,97444.08,97444.09,97386.16,97386.17,4.21444
1739578140000,97386.16,97418.91,97356.42,97407.84,8.77505
1739578200000,97407.85,97424.45,97358.49,97409.89,5.46833
1739578260000,97409.88,97448.05,97382.29,97448.05,11.82893
1739578320000,97448.05,97469.99,97411.33,97436.28,19.59637
1739578380000,97436.27,97459.06,97405.12,97434.27,11.66191
1739578440000,97434.26,97455.2,97421.51,97453.65,8.05164
1739578500000,97453.64,97463.22,97385.0,97449.89,10.8063
1739578560000,97449.9,97507.22,97449.9,97474.27,18.62393
1739578620000,97474.27,97516.2,97458.51,97505.23,5.7811
1739578680000,97505.22,97509.42,97451.96,97458.42,15.3155
1739578740000,97458.41,97458.42,97423.68,97423.68,1.08729
1739578800000,97423.68,97449.98,97388.88,97416.55,8.41482
1739578860000,97416.55,97440.61,97388.88,97405.85,15.71598
1739578920000,97405.86,97429.45,97365.9,97372.41,12.93918
1739578980000,97372.4,97429.45,97364.69,97388.01,10.90041
1739579040000,97388.01,97419.99,97388.0,97419.99,9.58547
1739579100000,97419.98,97445.41,97350.23,97350.23,26.92682
1739579160000,97350.23,97410.92,97346.69,97385.77,13.80153
1739579220000,97385.76,97389.13,97330.94,97361.04,5.84387
1739579280000,97361.04,97400.0,97330.94,97399.99,20.64699
1739579340000,97399.99,97400.0,97323.75,97352.36,12.10929
1739579400000,97352.35,97352.36,97260.0,97281.82,20.96907
1739579460000,97281.82,97302.86,97229.05,97297.95,18.42446
1739579520000,97297.96,97312.9,97223.58,97272.32,21.11539
1739579580000,97272.32,97276.51,97247.5,97256.93,7.86772
1739579640000,97256.93,97286.2,97246.12,97276.15,16.88898
1739579700000,97276.15,97291.95,97276.15,97283.26,1.59448
1739579760000,97283.27,97289.25,97279.0,97279.0,8.77305
1739579820000,97279.0,97300.09,97255.18,97300.09,6.78487
1739579880000,97300.08,97385.23,97300.08,97370.39,5.64242
1739579940000,97370.39,97406.8,97370.39,97404.44,5.5552
1739580000000,97404.43,97404.44,97370.39,97370.39,3.36964
1739580060000,97370.4,97370.4,97370.39,97370.39,2.5203
1739580120000,97370.4,97411.12,97370.39,97411.11,2.36858
1739580180000,97411.11,97411.12,97359.93,97368.63,1.53992
1739580240000,97368.63,97404.77,97368.63,97404.76,1.59969
1739580300000,97404.77,97420.57,97404.76,97406.57,2.82209
1739580360000,97406.57,97419.18,97406.57,97419.17,1.67727
1739580420000,97419.17,97433.97,97419.17,97433.96,4.57922
1739580480000,97433.97,97433.97,97401.43,97401.44,3.26991
1739580540000,97401.43,97413.62,97401.43,97413.62,2.16522
1739580600000,97413.61,97433.97,97401.36,97433.96,2.2295
1739580660000,97433.96,97450.0,97433.96,97450.0,1.13577
1739580720000,97449.99,97456.48,97449.99,97456.48,1.61172
1739580780000,97456.48,97461.53,97421.15,97421.15,5.49304
1739580840000,97421.16,97422.84,97408.0,97420.62,5.28108
1739580900000,97420.61,97463.71,97420.61,97463.71,1.8271
1739580960000,97463.72,97472.86,97463.71,97472.86,1.47444
1739581020000,97472.85,97475.09,97444.29,97475.09,2.44381
1739581080000,97475.08,97475.09,97447.76,97447.77,1.32933
1739581140000,97447.76,97470.88,97447.76,97470.88,0.88879
1739581200000,97470.87,97493.75,97436.93,97493.75,10.06516
1739581260000,97493.74,97509.44,97491.64,97509.44,11.98377
1739581320000,97509.44,97558.74,97509.43,97551.04,7.05126
1739581380000,97551.05,97561.0,97538.89,97561.0,1.97517
1739581440000,97561.0,97592.39,97554.82,97569.39,16.80781
1739581500000,97569.39,97594.89,97569.39,97582.53,9.27282
1739581560000,97582.53,97653.61,97582.52,97653.6,21.10172
1739581620000,97653.6,97655.56,97624.0,97624.01,3.70933
1739581680000,97624.01,97640.37,97616.48,97640.36,2.50888
1739581740000,97640.37,97660.38,97640.36,97660.38,2.62496
1739581800000,97660.37,97688.92,97650.22,97688.92,9.66942
1739581860000,97688.92,97692.3,97652.76,97652.76,4.79766
1739581920000,97652.77,97652.77,97622.67,97624.04,9.48936
1739581980000,97624.05,97632.48,97624.04,97632.47,1.47193
1739582040000,97632.48,97632.48,97610.12,97610.12,2.95416
1739582100000,97610.12,97646.08,97610.12,97646.08,6.35863
1739582160000,97646.08,97646.08,97605.26,97614.82,5.48594
1739582220000,97614.82,97614.82,97588.0,97588.01,12.6122
1739582280000,97588.01,97588.01,97574.6,97583.73,2.38959
1739582340000,97583.73,97586.59,97570.05,97582.24,3.84604
1739582400000,97582.24,97620.54,97582.23,97620.53,1.56815
1739582460000,97620.54,97677.51,97620.53,97677.51,4.30471
1739582520000,97677.5,97722.23,97677.5,97720.63,5.60598
1739582580000,97720.63,97730.77,97712.15,97730.76,8.3341
1739582640000,97730.76,97739.06,97708.31,97720.0,14.68871
1739582700000,97719.99,97720.0,97673.2,97687.63,7.07504
1739582760000,97687.63,97687.64,97687.63,97687.63,0.32463
1739582820000,97687.63,97687.64,97662.65,97687.64,2.41457
1739582880000,97687.64,97687.64,97679.84,97679.85,1.58067
1739582940000,97679.85,97679.85,97679.84,97679.84,0.89609
1739583000000,97679.85,97687.63,97656.31,97656.32,4.42055
1739583060000,97656.32,97656.32,97629.45,97644.0,1.49231
1739583120000,97643.99,97644.0,97626.8,97631.17,3.4743
1739583180000,97631.18,97631.18,97622.65,97629.69,1.57506
1739583240000,97629.7,97633.99,97623.01,97629.39,1.20653
1739583300000,97629.38,97640.09,97624.07,97633.84,2.03235
1739583360000,97633.84,97674.25,97633.83,97663.67,5.45314
1739583420000,97663.67,97705.4,97663.66,97705.4,2.07943
1739583480000,97705.39,97705.4,97632.6,97632.61,10.18689
1739583540000,97632.61,97632.61,97587.4,97587.41,3.17901
1739583600000,97587.41,97621.84,97587.4,97620.97,11.35571
1739583660000,97620.97,97637.06,97620.97,97637.06,1.40461
1739583720000,97637.06,97674.34,97637.06,97674.34,1.08438
1739583780000,97674.33,97674.33,97623.48,97623.48,7.18705
1739583840000,97623.48,97623.48,97609.44,97622.79,4.75002
1739583900000,97622.8,97657.71,97609.49,97657.71,12.04853
1739583960000,97657.71,97734.0,97657.71,97687.07,9.65186
1739584020000,97687.07,97706.38,97658.37,97706.38,14.9431
1739584080000,97706.38,97730.1,97705.84,97712.18,10.02367
1739584140000,97712.18,97733.82,97709.12,97715.82,5.5136
1739584200000,97715.81,97740.28,97715.81,97739.04,5.90566
1739584260000,97739.04,97767.67,97739.04,97767.66,2.13589
1739584320000,97767.66,97773.59,97767.66,97773.58,1.20451
1739584380000,97773.59,97806.89,97773.58,97785.51,13.79697
1739584440000,97786.26,97833.42,97786.26,97833.41,6.0087
1739584500000,97833.42,97833.42,97772.23,97772.23,2.86766
1739584560000,97772.24,97801.96,97772.23,97801.95,5.56517
1739584620000,97801.95,97801.96,97778.13,97800.32,5.23505
1739584680000,97800.33,97811.0,97800.32,97807.09,2.6656
1739584740000,97807.09,97807.09,97804.23,97804.24,0.58669
1739584800000,97804.24,97804.24,97773.6,97787.4,4.64264
1739584860000,97787.4,97807.84,97787.4,97807.83,1.80362
1739584920000,97807.84,97807.84,97807.73,97807.73,2.66042
1739584980000,97807.74,97846.94,97807.73,97846.94,5.92877
1739585040000,97846.94,97850.48,97826.31,97826.31,3.76765
1739585100000,97826.32,97839.76,97822.68,97839.75,2.18001
1739585160000,97839.75,97850.0,97812.16,97813.35,27.89135
1739585220000,97813.35,97839.68,97808.0,97839.67,5.32994
1739585280000,97839.68,97855.45,97839.67,97855.44,3.28533
1739585340000,97855.45,97868.51,97855.45,97868.51,3.04884
1739585400000,97868.5,97879.03,97868.5,97872.56,3.93485
1739585460000,97872.56,97880.0,97868.58,97879.99,4.36508
1739585520000,97880.0,97880.0,97870.0,97879.15,5.9845
1739585580000,97879.16,97918.53,97879.15,97910.27,13.0422
1739585640000,97910.28,97910.28,97895.98,97895.99,8.6797
1739585700000,97895.99,97895.99,97855.12,97855.12,3.99166
1739585760000,97855.12,97871.0,97855.12,97861.2,7.27276
1739585820000,97861.2,97867.84,97861.2,97867.83,1.83897
1739585880000,97867.84,97873.6,97814.61,97814.61,3.22832
1739585940000,97814.61,97814.62,97777.77,97777.78,6.73319
1739586000000,97777.78,97798.93,97776.64,97798.93,8.73271
1739586060000,97798.92,97821.35,97787.49,97787.49,6.98895
1739586120000,97787.49,97787.49,97778.46,97778.46,1.31959
1739586180000,97778.47,97778.47,97738.78,97738.78,4.03185
1739586240000,97738.78,97738.79,97714.98,97714.98,3.43533
1739586300000,97714.99,97737.47,97714.98,97732.02,6.08294
1739586360000,97732.02,97738.79,97715.93,97738.79,5.60913
1739586420000,97738.79,97738.79,97718.1,97718.11,4.94335
1739586480000,97718.11,97718.11,97703.21,97703.21,5.34105
1739586540000,97703.21,97703.22,97682.98,97682.98,2.16529
1739586600000,97682.99,97703.1,97682.4,97691.73,5.42468
1739586660000,97691.73,97703.31,97691.72,97703.3,1.56548
1739586720000,97703.3,97703.31,97703.3,97703.31,1.3054
1739586780000,97703.31,97717.96,97703.3,97710.01,18.24031
1739586840000,97710.01,97710.01,97682.79,97682.79,6.20431
1739586900000,97682.8,97682.8,97682.79,97682.8,0.69174
1739586960000,97682.8,97682.8,97650.0,97668.94,21.53647
1739587020000,97668.94,97668.94,97630.46,97643.32,18.41421
1739587080000,97643.32,97643.32,97643.31,97643.32,6.75927
1739587140000,97643.32,97643.32,97640.23,97640.23,5.84022
1739587200000,97640.23,97640.24,97640.23,97640.24,2.77265
1739587260000,97640.24,97640.24,97625.3,97625.3,1.71543
1739587320000,97625.31,97636.25,97625.3,97636.24,2.15573
1739587380000,97636.24,97666.59,97636.24,97666.59,11.54012
1739587440000,97666.58,97699.99,97666.58,97699.99,7.51592
1739587500000,97699.98,97749.99,97699.98,97749.99,8.61088
1739587560000,97749.99,97799.99,97749.99,97774.27,7.78008
1739587620000,97774.28,97786.33,97764.31,97769.98,4.42178
1739587680000,97769.99,97790.0,97769.98,97790.0,4.56834
1739587740000,97790.0,97790.0,97789.99,97789.99,0.55774
1739587800000,97789.99,97800.0,97782.0,97782.01,5.88999
1739587860000,97782.0,97800.0,97782.0,97799.99,6.19053
1739587920000,97800.0,97808.06,97786.81,97786.81,3.2785
1739587980000,97786.81,97835.17,97783.42,97823.54,3.87716
1739588040000,97822.88,97822.89,97793.65,97793.65,0.80426
1739588100000,97793.66,97803.56,97786.62,97803.55,16.97723
1739588160000,97803.55,97818.75,97796.65,97818.74,8.98972
1739588220000,97818.74,97839.05,97818.74,97839.04,4.85979
1739588280000,97839.05,97839.05,97839.04,97839.04,2.05766
1739588340000,97839.04,97839.05,97839.04,97839.04,3.31334
1739588400000,97839.05,97846.0,97839.04,97839.04,2.2335
1739588460000,97839.04,97839.05,97839.04,97839.05,0.84029
1739588520000,97839.04,97849.06,97839.04,97849.06,1.6291
1739588580000,97849.06,97852.99,97849.06,97852.98,1.78897
1739588640000,97852.98,97852.99,97836.28,97836.28,2.96544
1739588700000,97836.28,97840.55,97836.28,97840.55,2.30932
1739588760000,97840.55,97840.55,97824.33,97833.67,6.6268
1739588820000,97833.68,97923.9,97833.67,97923.9,8.78065
1739588880000,97923.89,97967.58,97923.89,97946.01,12.13095
1739588940000,97946.01,97964.82,97946.0,97964.82,4.19461
1739589000000,97964.81,97964.82,97951.32,97963.93,6.55772
1739589060000,97963.93,97968.05,97963.93,97968.05,8.31068
1739589120000,97968.05,97972.26,97968.05,97972.26,2.92681
1739589180000,97972.25,97972.26,97920.0,97920.01,12.36478
1739589240000,97920.0,97922.93,97920.0,97922.92,4.59072
1739589300000,97922.92,97922.93,97922.92,97922.92,2.38278
1739589360000,97922.93,97922.93,97900.59,97900.59,15.62235
1739589420000,97900.6,97900.6,97900.59,97900.59,3.43794
1739589480000,97900.59,97900.6,97867.96,97867.97,26.48911
1739589540000,97867.96,97879.61,97867.96,97879.61,5.27677
1739589600000,97879.61,97879.61,97860.0,97860.0,4.19264
1739589660000,97860.0,97860.01,97812.59,97852.15,11.91257
1739589720000,97852.15,97865.0,97852.15,97864.99,3.17715
1739589780000,97864.99,97865.0,97864.99,97864.99,0.26987
1739589840000,97865.0,97865.0,97841.28,97841.29,7.56083
1739589900000,97841.28,97841.29,97818.44,97818.46,1.46774
1739589960000,97818.45,97829.78,97818.45,97829.77,4.08498
1739590020000,97829.77,97829.78,97808.66,97808.66,3.30219
1739590080000,97808.66,97808.67,97804.0,97804.0,1.4328
1739590140000,97804.0,97808.67,97804.0,97808.66,2.19307
1739590200000,97808.66,97808.67,97808.66,97808.67,1.39937
1739590260000,97808.66,97808.67,97741.74,97745.35,8.6644
1739590320000,97745.35,97771.97,97725.29,97728.25,5.5123
1739590380000,97728.25,97728.25,97723.27,97723.28,0.82364
1739590440000,97723.29,97723.29,97723.28,97723.28,0.48551
1739590500000,97723.28,97723.29,97696.05,97696.06,4.78026
1739590560000,97696.05,97696.05,97642.16,97642.17,18.22208
1739590620000,97642.17,97650.0,97642.16,97650.0,6.22988
1739590680000,97650.0,97680.0,97649.99,97679.99,13.40365
1739590740000,97680.0,97680.0,97662.98,97667.5,2.6476
1739590800000,97667.49,97725.12,97667.49,97725.12,5.3074
1739590860000,97725.12,97726.47,97712.29,97726.47,10.48315
1739590920000,97726.46,97726.47,97709.62,97709.62,5.67016
1739590980000,97709.62,97709.63,97700.72,97700.72,1.54895
1739591040000,97700.73,97700.73,97692.01,97692.01,0.8725
1739591100000,97692.0,97692.0,97669.46,97679.99,3.64673
1739591160000,97679.99,97680.0,97667.66,97667.67,3.73113
1739591220000,97667.66,97667.67,97663.13,97663.14,0.55514
1739591280000,97663.14,97663.14,97663.13,97663.14,0.61856
1739591340000,97663.13,97680.0,97663.13,97680.0,3.02809
1739591400000,97679.99,97715.61,97679.99,97715.61,2.32217
1739591460000,97715.61,97728.02,97715.6,97726.99,5.66879
1739591520000,97727.0,97727.0,97698.11,97707.8,3.19447
1739591580000,97707.8,97707.81,97671.74,97671.74,2.83725
1739591640000,97671.75,97671.75,97661.41,97661.42,0.64112
1739591700000,97661.41,97698.49,97661.41,97698.48,2.47441
1739591760000,97698.49,97698.49,97688.12,97694.83,1.23967
1739591820000,97694.82,97694.83,97694.82,97694.83,0.40024
1739591880000,97694.82,97694.82,97663.29,97663.3,2.41212
1739591940000,97663.3,97663.3,97653.18,97653.19,12.42067
1739592000000,97653.19,97663.0,97600.71,97620.58,94.96736
1739592060000,97620.57,97620.58,97580.1,97609.09,59.49921
1739592120000,97609.09,97621.84,97609.08,97621.84,2.00672
1739592180000,97621.84,97637.44,97621.83,97637.44,3.28934
1739592240000,97637.43,97642.19,97637.43,97642.19,1.03944
1739592300000,97642.19,97684.0,97642.18,97684.0,2.28073
1739592360000,97684.0,97684.0,97683.99,97684.0,0.69568
1739592420000,97684.0,97689.31,97683.99,97689.3,2.1886
1739592480000,97689.31,97702.74,97682.34,97702.74,3.90352
1739592540000,97702.73,97732.64,97702.73,97732.64,3.31968
1739592600000,97732.64,97732.64,97732.63,97732.64,2.04393
1739592660000,97732.64,97780.73,97732.63,97780.72,9.39956
1739592720000,97780.73,97780.73,97768.99,97775.02,4.44658
1739592780000,97775.03,97775.03,97775.02,97775.03,2.84814
1739592840000,97775.03,97775.03,97775.02,97775.03,0.31007
1739592900000,97775.03,97775.03,97746.14,97746.15,2.2943
1739592960000,97746.14,97750.21,97746.14,97750.2,3.14733
1739593020000,97750.21,97750.21,97719.98,97719.98,5.00875
